entidad,municipio,seccion,section_id,pan_2021_votos,total_2021,pct_pan_2021,source_rows_2021
11,020,1331,110201331,431,718,60.02785515320335,2
11,020,1332,110201332,328,594,55.218855218855225,2
11,020,1333,110201333,355,704,50.42613636363637,3
11,020,1334,110201334,346,672,51.488095238095234,3
11,020,1335,110201335,303,646,46.90402476780186,3
11,020,1336,110201336,216,450,48.0,2
11,020,1337,110201337,1250,1841,67.89788158609451,5
11,020,1338,110201338,235,412,57.03883495145631,2
11,020,1339,110201339,269,502,53.58565737051792,2
11,020,1340,110201340,312,581,53.700516351118765,2
11,020,1341,110201341,367,626,58.626198083067095,2
11,020,1342,110201342,605,952,63.55042016806722,3
11,020,1343,110201343,1018,1522,66.8856767411301,4
11,020,1344,110201344,318,593,53.62563237774031,2
11,020,1345,110201345,247,425,58.11764705882353,2
11,020,1346,110201346,227,484,46.90082644628099,2
11,020,1347,110201347,252,541,46.58040665434381,2
11,020,1348,110201348,249,593,41.989881956155145,2
11,020,1349,110201349,1505,2375,63.368421052631575,6
11,020,1350,110201350,304,580,52.41379310344828,2
11,020,1351,110201351,379,665,56.992481203007515,2
11,020,1352,110201352,419,719,58.27538247566064,2
11,020,1353,110201353,325,571,56.91768826619965,2
11,020,1354,110201354,331,548,60.4014598540146,2
11,020,1355,110201355,330,536,61.56716417910447,2
11,020,1356,110201356,429,723,59.33609958506224,2
11,020,1357,110201357,281,483,58.17805383022774,2
11,020,1358,110201358,259,465,55.6989247311828,2
11,020,1359,110201359,233,403,57.81637717121588,2
11,020,1360,110201360,278,519,53.5645472061657,2
11,020,1361,110201361,393,625,62.88,2
11,020,1362,110201362,329,576,57.11805555555556,2
11,020,1363,110201363,394,721,54.64632454923717,2
11,020,1364,110201364,289,617,46.83954619124797,3
11,020,1365,110201365,2239,3399,65.87231538687848,9
11,020,1366,110201366,270,462,58.44155844155844,2
11,020,1367,110201367,586,1008,58.13492063492064,3
11,020,1368,110201368,240,403,59.553349875930515,2
11,020,1369,110201369,353,649,54.39137134052389,2
11,020,1370,110201370,381,767,49.67405475880052,2
11,020,1371,110201371,246,413,59.56416464891041,2
11,020,1372,110201372,344,613,56.11745513866232,2
11,020,1373,110201373,211,361,58.448753462603875,1
11,020,1374,110201374,262,472,55.50847457627118,2
11,020,1375,110201375,174,324,53.70370370370371,1
11,020,1376,110201376,136,259,52.509652509652504,1
11,020,1377,110201377,197,350,56.285714285714285,1
11,020,1378,110201378,189,353,53.54107648725213,1
11,020,1379,110201379,220,381,57.74278215223097,2
11,020,1380,110201380,116,209,55.50239234449761,1
11,020,1381,110201381,95,235,40.42553191489361,1
11,020,1382,110201382,210,449,46.770601336302896,2
11,020,1383,110201383,193,311,62.057877813504824,1
11,020,1384,110201384,208,380,54.736842105263165,1
11,020,1385,110201385,431,740,58.24324324324325,2
11,020,1386,110201386,229,449,51.00222717149221,2
11,020,1387,110201387,397,774,51.291989664082685,3
11,020,1388,110201388,250,547,45.703839122486286,2
11,020,1389,110201389,287,540,53.148148148148145,2
11,020,1390,110201390,406,835,48.622754491017965,3
11,020,1391,110201391,2328,3006,77.44510978043913,6
11,020,1393,110201393,276,595,46.38655462184874,2
11,020,1394,110201394,625,885,70.62146892655367,2
11,020,1395,110201395,312,616,50.649350649350644,2
11,020,1396,110201396,464,881,52.667423382519864,3
11,020,1397,110201397,313,576,54.34027777777778,2
11,020,1398,110201398,299,570,52.45614035087719,2
11,020,1399,110201399,165,255,64.70588235294117,1
11,020,1400,110201400,291,448,64.95535714285714,1
11,020,1401,110201401,204,297,68.68686868686868,1
11,020,1402,110201402,167,266,62.78195488721805,1
11,020,1403,110201403,103,213,48.35680751173709,1
11,020,1404,110201404,169,362,46.68508287292818,1
11,020,1405,110201405,175,334,52.39520958083832,1
11,020,1406,110201406,134,203,66.00985221674877,1
11,020,1407,110201407,177,339,52.21238938053098,1
11,020,1408,110201408,275,474,58.016877637130804,2
11,020,1409,110201409,318,554,57.400722021660656,2
11,020,1410,110201410,226,431,52.43619489559165,3
11,020,1411,110201411,278,559,49.73166368515206,2
11,020,1412,110201412,381,642,59.345794392523366,2
11,020,1413,110201413,276,506,54.54545454545454,2
11,020,1414,110201414,843,1479,56.99797160243407,4
11,020,1415,110201415,909,1468,61.920980926430516,4
11,020,1416,110201416,303,529,57.27788279773157,2
11,020,1417,110201417,230,366,62.841530054644814,1
11,020,1418,110201418,257,419,61.336515513126486,1
11,020,1419,110201419,137,217,63.133640552995395,1
11,020,1420,110201420,127,230,55.21739130434783,1
11,020,1421,110201421,249,402,61.940298507462686,1
11,020,1422,110201422,203,289,70.24221453287197,1
11,020,1423,110201423,123,186,66.12903225806451,1
11,020,1424,110201424,150,253,59.28853754940712,1
11,020,1425,110201425,185,283,65.37102473498233,1
11,020,1426,110201426,145,248,58.46774193548387,1
11,020,1427,110201427,226,325,69.53846153846153,1
11,020,1428,110201428,247,384,64.32291666666666,1
11,020,1429,110201429,102,210,48.57142857142857,1
11,020,1430,110201430,172,277,62.093862815884485,1
11,020,1431,110201431,151,222,68.01801801801803,1
11,020,1432,110201432,119,197,60.40609137055838,1
11,020,1433,110201433,150,239,62.76150627615063,1
11,020,1434,110201434,126,252,50.0,1
11,020,1435,110201435,126,248,50.806451612903224,1
11,020,1436,110201436,221,512,43.1640625,2
11,020,1437,110201437,697,982,70.9775967413442,2
11,020,1438,110201438,400,749,53.40453938584779,3
11,020,1439,110201439,529,697,75.89670014347202,2
11,020,1440,110201440,422,631,66.87797147385103,2
11,020,1441,110201441,121,211,57.345971563981045,1
11,020,1442,110201442,134,240,55.833333333333336,1
11,020,1443,110201443,142,242,58.67768595041323,1
11,020,1444,110201444,148,258,57.36434108527132,1
11,020,1445,110201445,95,156,60.89743589743589,1
11,020,1446,110201446,180,289,62.28373702422145,1
11,020,1447,110201447,176,315,55.87301587301587,1
11,020,1448,110201448,165,283,58.303886925795055,1
11,020,1449,110201449,88,174,50.57471264367817,1
11,020,1450,110201450,1270,1926,65.93977154724818,5
11,020,1451,110201451,319,679,46.98085419734904,2
11,020,1452,110201452,245,579,42.31433506044905,2
11,020,1453,110201453,462,858,53.84615384615385,2
11,020,1454,110201454,141,201,70.1492537313433,1
11,020,1455,110201455,110,207,53.14009661835749,1
11,020,1456,110201456,235,373,63.00268096514745,1
11,020,1457,110201457,125,188,66.48936170212765,1
11,020,1458,110201458,105,198,53.03030303030303,1
11,020,1459,110201459,208,336,61.904761904761905,1
11,020,1460,110201460,196,332,59.036144578313255,1
11,020,1461,110201461,331,525,63.04761904761905,2
11,020,1462,110201462,176,281,62.63345195729537,1
11,020,1463,110201463,242,357,67.78711484593838,1
11,020,1464,110201464,190,299,63.54515050167224,1
11,020,1465,110201465,187,383,48.825065274151434,2
11,020,1466,110201466,241,369,65.31165311653116,1
11,020,1467,110201467,303,476,63.65546218487395,2
11,020,1468,110201468,340,633,53.712480252764614,3
11,020,1469,110201469,250,360,69.44444444444444,2
11,020,1470,110201470,73,108,67.5925925925926,1
11,020,1471,110201471,35,69,50.72463768115942,1
11,020,1472,110201472,141,182,77.47252747252747,2
11,020,1473,110201473,1119,1407,79.53091684434968,4
11,020,1474,110201474,178,310,57.41935483870968,2
11,020,1475,110201475,138,204,67.64705882352942,1
11,020,1476,110201476,111,138,80.43478260869566,1
11,020,1478,110201478,358,485,73.81443298969073,2
11,020,1479,110201479,454,768,59.114583333333336,4
11,020,1480,110201480,592,1073,55.172413793103445,4
11,020,1481,110201481,1481,2353,62.94092647683808,6
11,020,1482,110201482,186,411,45.25547445255474,2
11,020,1483,110201483,840,1713,49.036777583187394,9
11,020,1485,110201485,459,1017,45.13274336283185,5
11,020,1486,110201486,146,240,60.83333333333333,2
11,020,1487,110201487,1052,1689,62.28537596210776,6
11,020,1488,110201488,218,454,48.01762114537445,3
11,020,1489,110201489,988,1917,51.538862806468444,9
11,020,1491,110201491,585,1295,45.173745173745175,7
11,020,1492,110201492,804,1790,44.91620111731844,9
11,020,1497,110201497,358,841,42.568370986920335,4
11,020,1498,110201498,207,411,50.36496350364964,2
11,020,1499,110201499,307,571,53.76532399299475,2
11,020,1501,110201501,440,959,45.88112617309697,5
11,020,1502,110201502,668,1463,45.65960355434039,9
11,020,1503,110201503,169,278,60.79136690647482,1
11,020,1504,110201504,579,973,59.506680369989716,5
11,020,1505,110201505,179,350,51.142857142857146,2
11,020,1506,110201506,249,551,45.19056261343013,3
11,020,1507,110201507,293,437,67.04805491990847,2
11,020,1511,110201511,286,468,61.111111111111114,2
11,020,1512,110201512,315,482,65.35269709543569,2
11,020,1513,110201513,503,722,69.66759002770083,2
11,020,1514,110201514,225,298,75.50335570469798,1
11,020,1515,110201515,355,430,82.55813953488372,1
11,020,1516,110201516,504,673,74.888558692422,2
11,020,1517,110201517,533,679,78.4977908689249,2
11,020,1518,110201518,789,1315,60.0,4
11,020,1519,110201519,488,617,79.09238249594813,2
11,020,1520,110201520,278,326,85.2760736196319,1
11,020,1521,110201521,242,318,76.10062893081762,1
11,020,1522,110201522,247,394,62.69035532994924,1
11,020,1523,110201523,203,348,58.333333333333336,1
11,020,1524,110201524,228,352,64.77272727272727,1
11,020,1525,110201525,241,447,53.914988814317674,2
11,020,1526,110201526,365,548,66.6058394160584,2
11,020,1527,110201527,328,416,78.84615384615384,1
11,020,1528,110201528,406,510,79.6078431372549,1
11,020,1529,110201529,476,627,75.9170653907496,2
11,020,1530,110201530,342,617,55.42949756888168,2
11,020,1531,110201531,351,630,55.714285714285715,2
11,020,1532,110201532,571,841,67.89536266349585,2
11,020,1533,110201533,392,651,60.215053763440864,2
11,020,1534,110201534,386,574,67.24738675958189,2
11,020,1535,110201535,422,640,65.9375,2
11,020,1536,110201536,253,423,59.810874704491724,1
11,020,1537,110201537,320,529,60.49149338374291,2
11,020,1538,110201538,329,571,57.61821366024519,2
11,020,1539,110201539,249,512,48.6328125,2
11,020,1540,110201540,194,383,50.65274151436031,2
11,020,1541,110201541,170,268,63.43283582089553,1
11,020,1542,110201542,148,254,58.26771653543307,1
11,020,1543,110201543,253,445,56.853932584269664,2
11,020,1544,110201544,253,346,73.121387283237,1
11,020,1545,110201545,335,470,71.27659574468085,2
11,020,1546,110201546,282,550,51.272727272727266,2
11,020,1547,110201547,479,770,62.20779220779221,2
11,020,1548,110201548,551,772,71.37305699481865,2
11,020,1549,110201549,205,381,53.805774278215225,1
11,020,1550,110201550,211,354,59.6045197740113,1
11,020,1551,110201551,130,251,51.79282868525896,1
11,020,1552,110201552,253,545,46.42201834862386,2
11,020,1553,110201553,259,468,55.34188034188035,2
11,020,1554,110201554,264,579,45.59585492227979,2
11,020,1555,110201555,208,462,45.02164502164502,2
11,020,1556,110201556,219,489,44.785276073619634,2
11,020,1557,110201557,226,555,40.72072072072072,2
11,020,1558,110201558,445,857,51.925320886814475,3
11,020,1559,110201559,389,693,56.132756132756136,2
11,020,1560,110201560,280,544,51.470588235294116,2
11,020,1561,110201561,951,1413,67.3036093418259,3
11,020,1562,110201562,511,802,63.71571072319202,2
11,020,1563,110201563,355,554,64.07942238267148,2
11,020,1564,110201564,512,716,71.50837988826815,2
11,020,1565,110201565,396,612,64.70588235294117,2
11,020,1566,110201566,390,812,48.029556650246306,2
11,020,1567,110201567,347,680,51.02941176470588,2
11,020,1568,110201568,218,426,51.173708920187785,2
11,020,1569,110201569,225,487,46.201232032854215,2
11,020,1570,110201570,588,813,72.32472324723247,4
11,020,1571,110201571,144,276,52.17391304347826,1
11,020,1572,110201572,163,306,53.26797385620915,1
11,020,1573,110201573,135,244,55.32786885245902,1
11,020,1574,110201574,328,528,62.121212121212125,2
11,020,1575,110201575,276,491,56.211812627291245,2
11,020,1576,110201576,290,412,70.3883495145631,1
11,020,1577,110201577,249,509,48.919449901768175,2
11,020,1578,110201578,187,334,55.98802395209581,1
11,020,1579,110201579,131,265,49.43396226415094,1
11,020,1580,110201580,166,309,53.72168284789643,1
11,020,1581,110201581,461,772,59.715025906735754,2
11,020,1582,110201582,343,566,60.600706713780916,2
11,020,1583,110201583,648,1001,64.73526473526474,3
11,020,1584,110201584,347,555,62.52252252252253,2
11,020,1585,110201585,1682,3010,55.880398671096344,9
11,020,1586,110201586,349,620,56.29032258064516,2
11,020,1587,110201587,312,548,56.934306569343065,2
11,020,1588,110201588,556,891,62.40179573512907,3
11,020,1589,110201589,368,680,54.11764705882353,2
11,020,1590,110201590,426,759,56.126482213438734,3
11,020,1591,110201591,414,889,46.56917885264342,3
11,020,1592,110201592,258,574,44.94773519163763,2
11,020,1593,110201593,285,646,44.11764705882353,2
11,020,1594,110201594,347,675,51.40740740740741,2
11,020,1595,110201595,222,483,45.962732919254655,2
11,020,1596,110201596,296,579,51.122625215889464,2
11,020,1597,110201597,154,321,47.97507788161994,1
11,020,1598,110201598,242,490,49.38775510204081,2
11,020,1599,110201599,180,366,49.18032786885246,2
11,020,1600,110201600,261,483,54.037267080745345,2
11,020,1601,110201601,247,513,48.148148148148145,2
11,020,1602,110201602,95,240,39.58333333333333,1
11,020,1603,110201603,251,394,63.70558375634518,2
11,020,1604,110201604,1005,1659,60.57866184448463,5
11,020,1605,110201605,286,613,46.6557911908646,2
11,020,1606,110201606,240,477,50.314465408805034,2
11,020,1607,110201607,184,355,51.83098591549295,1
11,020,1608,110201608,243,456,53.289473684210535,2
11,020,1609,110201609,354,640,55.3125,2
11,020,1610,110201610,263,490,53.673469387755105,2
11,020,1611,110201611,309,714,43.27731092436975,3
11,020,1612,110201612,352,775,45.41935483870968,4
11,020,1613,110201613,1877,3237,57.98578931109052,9
11,020,1615,110201615,240,472,50.847457627118644,2
11,020,1616,110201616,310,520,59.61538461538461,2
11,020,1617,110201617,513,836,61.36363636363637,3
11,020,1618,110201618,316,570,55.43859649122807,2
11,020,1619,110201619,335,597,56.11390284757118,2
11,020,1620,110201620,1190,2406,49.459684123025774,9
11,020,1621,110201621,348,619,56.219709208400644,2
11,020,1622,110201622,184,339,54.27728613569322,1
11,020,1623,110201623,239,527,45.35104364326376,2
11,020,1624,110201624,242,456,53.07017543859649,2
11,020,1625,110201625,261,565,46.19469026548673,3
11,020,1626,110201626,697,1159,60.13805004314064,4
11,020,1627,110201627,612,1118,54.74060822898033,5
11,020,1628,110201628,195,430,45.348837209302324,2
11,020,1629,110201629,348,774,44.96124031007752,3
11,020,1630,110201630,306,534,57.30337078651685,2
11,020,1631,110201631,761,1578,48.2256020278834,6
11,020,1635,110201635,975,1758,55.460750853242324,5
11,020,1636,110201636,218,409,53.30073349633252,2
11,020,1637,110201637,225,487,46.201232032854215,2
11,020,1638,110201638,151,429,35.1981351981352,2
11,020,1639,110201639,253,575,44.0,2
11,020,1640,110201640,128,304,42.10526315789473,2
11,020,1641,110201641,948,1983,47.806354009077154,8
11,020,1645,110201645,586,1153,50.823937554206424,5
11,020,1646,110201646,570,1269,44.91725768321513,6
11,020,1648,110201648,136,260,52.307692307692314,1
11,020,1649,110201649,386,849,45.46525323910483,4
11,020,1650,110201650,292,745,39.19463087248322,3
11,020,1651,110201651,524,903,58.028792912513836,4
11,020,1652,110201652,654,1438,45.479833101529906,8
11,020,1653,110201653,1483,2115,70.11820330969267,7
11,020,1654,110201654,463,707,65.48797736916548,3
11,020,1655,110201655,438,814,53.8083538083538,3
11,020,1656,110201656,255,420,60.71428571428571,2
11,020,1657,110201657,355,619,57.35056542810986,3
11,020,1658,110201658,887,1825,48.6027397260274,8
11,020,1659,110201659,310,554,55.95667870036101,3
11,020,1660,110201660,180,451,39.91130820399113,2
11,020,1661,110201661,284,624,45.51282051282051,4
11,020,1662,110201662,468,872,53.669724770642205,4
11,020,1663,110201663,566,892,63.45291479820629,3
11,020,1664,110201664,460,1080,42.592592592592595,4
11,020,1665,110201665,532,940,56.59574468085107,5
11,020,1666,110201666,203,334,60.778443113772454,1
11,020,1667,110201667,601,1243,48.35076427996782,4
11,020,1668,110201668,280,599,46.744574290484145,3
11,020,1669,110201669,293,580,50.51724137931034,3
11,020,1670,110201670,95,236,40.25423728813559,2
11,020,1671,110201671,196,411,47.688564476885645,2
11,020,1672,110201672,413,789,52.344740177439796,3
11,020,1673,110201673,216,412,52.42718446601942,2
11,020,1674,110201674,933,1657,56.30657815328908,5
11,020,1675,110201675,1066,1846,57.74647887323944,6
11,020,1676,110201676,403,664,60.69277108433735,2
11,020,1677,110201677,790,1522,51.9053876478318,6
11,020,1678,110201678,343,512,66.9921875,2
11,020,1679,110201679,419,635,65.98425196850394,2
11,020,1680,110201680,396,643,61.58631415241057,2
11,020,1682,110201682,458,671,68.25633383010432,2
11,020,1683,110201683,359,562,63.879003558718864,2
11,020,1684,110201684,203,372,54.56989247311827,1
11,020,1685,110201685,225,426,52.816901408450704,2
11,020,1686,110201686,303,507,59.76331360946746,2
11,020,1688,110201688,232,448,51.78571428571429,2
11,020,1689,110201689,476,768,61.979166666666664,2
11,020,1690,110201690,498,972,51.23456790123457,3
11,020,1691,110201691,366,709,51.62200282087447,2
11,020,1692,110201692,498,841,59.21521997621879,3
11,020,1693,110201693,550,836,65.78947368421053,2
11,020,1694,110201694,1517,1789,84.79597540525432,4
11,020,1695,110201695,1307,1738,75.20138089758342,4
11,020,1696,110201696,530,897,59.08584169453734,3
11,020,1697,110201697,1643,2171,75.67941040994933,5
11,020,1698,110201698,597,694,86.02305475504323,2
11,020,1699,110201699,410,516,79.45736434108527,2
11,020,1700,110201700,691,914,75.60175054704595,2
11,020,1701,110201701,398,598,66.5551839464883,2
11,020,1702,110201702,994,1140,87.19298245614036,2
11,020,1703,110201703,116,139,83.45323741007195,1
11,020,1704,110201704,556,657,84.62709284627093,2
11,020,1705,110201705,555,674,82.34421364985162,2
11,020,1706,110201706,323,548,58.941605839416056,2
11,020,1707,110201707,220,349,63.03724928366762,1
11,020,1708,110201708,651,792,82.1969696969697,2
11,020,1709,110201709,369,664,55.57228915662651,2
11,020,1710,110201710,380,586,64.84641638225256,2
11,020,1711,110201711,3242,3752,86.40724946695096,7
11,020,1712,110201712,220,281,78.29181494661923,1
11,020,1713,110201713,487,604,80.62913907284768,2
11,020,1714,110201714,562,657,85.54033485540334,2
11,020,1715,110201715,444,595,74.6218487394958,2
11,020,1716,110201716,430,553,77.75768535262206,2
11,020,1717,110201717,412,526,78.32699619771863,1
11,020,1718,110201718,312,550,56.72727272727273,2
11,020,1719,110201719,392,693,56.56565656565656,2
11,020,1720,110201720,295,500,59.0,2
11,020,1721,110201721,350,568,61.61971830985915,2
11,020,1722,110201722,310,635,48.818897637795274,2
11,020,1723,110201723,405,642,63.084112149532714,2
11,020,1724,110201724,333,546,60.98901098901099,2
11,020,1725,110201725,189,273,69.23076923076923,1
11,020,1726,110201726,275,496,55.443548387096776,2
11,020,1727,110201727,312,521,59.88483685220729,2
11,020,1728,110201728,335,412,81.31067961165049,1
11,020,1729,110201729,360,537,67.0391061452514,4
11,020,1730,110201730,280,456,61.40350877192983,2
11,020,1731,110201731,390,801,48.68913857677903,3
11,020,1732,110201732,403,809,49.81458590852905,3
11,020,1733,110201733,395,800,49.375,3
11,020,1734,110201734,361,667,54.12293853073463,2
11,020,1735,110201735,253,489,51.738241308793455,2
11,020,1736,110201736,190,377,50.397877984084886,2
11,020,1737,110201737,223,377,59.15119363395226,2
11,020,1738,110201738,158,331,47.73413897280967,1
11,020,1739,110201739,312,586,53.242320819112635,2
11,020,1740,110201740,294,488,60.245901639344254,2
11,020,1741,110201741,700,1285,54.474708171206224,5
11,020,1742,110201742,279,494,56.477732793522264,2
11,020,1743,110201743,184,293,62.79863481228669,1
11,020,1744,110201744,335,523,64.05353728489483,2
11,020,1745,110201745,349,683,51.09809663250366,2
11,020,1746,110201746,273,460,59.34782608695652,2
11,020,1747,110201747,688,1329,51.768246802106844,5
11,020,1748,110201748,345,633,54.502369668246445,2
11,020,1749,110201749,248,509,48.722986247544206,2
11,020,1750,110201750,242,480,50.416666666666664,2
11,020,1751,110201751,287,606,47.35973597359736,2
11,020,1752,110201752,342,618,55.33980582524271,2
11,020,1753,110201753,468,786,59.541984732824424,3
11,020,1754,110201754,364,654,55.65749235474006,2
11,020,1755,110201755,374,606,61.71617161716172,2
11,020,1756,110201756,278,488,56.9672131147541,2
11,020,1757,110201757,156,270,57.77777777777777,1
11,020,1758,110201758,380,552,68.84057971014492,2
11,020,1759,110201759,401,668,60.02994011976048,2
11,020,1760,110201760,419,698,60.02865329512894,2
11,020,1761,110201761,291,462,62.98701298701299,2
11,020,1762,110201762,262,427,61.35831381733021,2
11,020,1763,110201763,313,483,64.80331262939958,2
11,020,1764,110201764,368,588,62.585034013605444,2
11,020,1765,110201765,325,612,53.10457516339869,2
11,020,1766,110201766,330,590,55.932203389830505,2
11,020,1767,110201767,312,618,50.48543689320388,2
11,020,1768,110201768,276,636,43.39622641509434,3
11,020,1769,110201769,263,615,42.76422764227642,2
11,020,1770,110201770,423,735,57.55102040816327,2
11,020,1771,110201771,347,567,61.19929453262787,2
11,020,1772,110201772,238,376,63.297872340425535,2
11,020,1773,110201773,616,1007,61.17179741807348,3
11,020,1774,110201774,337,657,51.2937595129376,2
11,020,1775,110201775,332,574,57.8397212543554,2
11,020,1776,110201776,184,311,59.163987138263664,1
11,020,1777,110201777,267,450,59.333333333333336,2
11,020,1778,110201778,217,366,59.2896174863388,1
11,020,1779,110201779,270,504,53.57142857142857,2
11,020,1780,110201780,300,591,50.76142131979695,2
11,020,1781,110201781,251,476,52.73109243697479,2
11,020,1782,110201782,331,534,61.985018726591754,2
11,020,1783,110201783,300,468,64.1025641025641,2
11,020,1784,110201784,221,417,52.99760191846523,2
11,020,1785,110201785,229,423,54.1371158392435,2
11,020,1786,110201786,378,613,61.66394779771615,2
11,020,1787,110201787,938,1591,58.956631049654305,5
11,020,1788,110201788,162,302,53.64238410596026,1
11,020,1789,110201789,292,489,59.71370143149284,2
11,020,1790,110201790,252,472,53.38983050847458,2
11,020,1791,110201791,267,551,48.457350272232304,2
11,020,1792,110201792,286,602,47.50830564784053,2
11,020,1793,110201793,214,435,49.195402298850574,2
11,020,1794,110201794,2052,3330,61.62162162162163,10
11,020,1795,110201795,325,580,56.03448275862068,2
11,020,1796,110201796,334,561,59.53654188948306,2
11,020,1797,110201797,268,512,52.34375,2
11,020,1798,110201798,206,361,57.06371191135734,1
11,020,1799,110201799,153,292,52.3972602739726,1
11,020,1800,110201800,286,517,55.319148936170215,2
11,020,1801,110201801,200,375,53.333333333333336,1
11,020,1802,110201802,530,767,69.10039113428944,2
11,020,1803,110201803,399,778,51.285347043701805,3
11,020,1804,110201804,295,400,73.75,1
11,020,1805,110201805,409,508,80.51181102362204,1
11,020,1806,110201806,247,400,61.75000000000001,2
11,020,1807,110201807,187,366,51.09289617486339,2
11,020,1808,110201808,114,231,49.35064935064935,1
11,020,1809,110201809,1533,2649,57.87089467723669,8
11,020,1810,110201810,246,491,50.101832993890014,2
11,020,1811,110201811,322,467,68.95074946466809,2
11,020,1812,110201812,93,236,39.40677966101695,1
11,020,1813,110201813,1097,1363,80.48422597212033,3
11,020,1814,110201814,373,689,54.13642960812772,3
11,020,1815,110201815,184,263,69.96197718631178,1
11,020,1816,110201816,544,679,80.11782032400589,2
11,020,1817,110201817,383,579,66.14853195164075,2
11,020,1818,110201818,213,483,44.099378881987576,2
11,020,1819,110201819,110,239,46.02510460251046,1
11,020,1820,110201820,135,263,51.33079847908745,1
11,020,1821,110201821,176,315,55.87301587301587,1
11,020,1823,110201823,326,571,57.09281961471103,2
11,020,1824,110201824,234,468,50.0,2
11,020,1825,110201825,255,451,56.54101995565411,2
11,020,1826,110201826,459,699,65.66523605150213,2
11,020,1827,110201827,605,940,64.36170212765957,3
11,020,1828,110201828,236,434,54.377880184331794,2
11,020,1829,110201829,436,609,71.5927750410509,2
11,020,1830,110201830,250,450,55.55555555555556,2
11,020,1831,110201831,358,611,58.59247135842881,2
11,020,1832,110201832,359,677,53.028064992614475,3
11,020,1833,110201833,215,429,50.116550116550115,2
11,020,1834,110201834,249,456,54.60526315789473,2
11,020,1835,110201835,208,433,48.03695150115473,2
11,020,1836,110201836,214,407,52.579852579852584,2
11,020,1837,110201837,372,613,60.685154975530175,2
11,020,1838,110201838,332,619,53.63489499192246,2
11,020,1839,110201839,392,654,59.9388379204893,2
11,020,1840,110201840,324,556,58.27338129496403,2
11,020,1841,110201841,293,560,52.32142857142858,2
11,020,1842,110201842,306,610,50.1639344262295,2
