entidad,municipio,seccion,section_id,pan_2018_votos,total_2018,pct_pan_2018,source_rows_2018
11,020,1827,110201827,638,1036,61.58301158301158,2
11,020,1828,110201828,366,621,58.93719806763285,2
11,020,1829,110201829,381,621,61.35265700483091,2
11,020,1830,110201830,273,530,51.509433962264154,2
11,020,1831,110201831,407,711,57.24331926863573,2
11,020,1832,110201832,452,788,57.360406091370564,3
11,020,1833,110201833,308,566,54.416961130742045,2
11,020,1834,110201834,297,551,53.901996370235935,2
11,020,1835,110201835,308,550,56.00000000000001,2
11,020,1836,110201836,238,485,49.072164948453604,2
11,020,1837,110201837,390,703,55.47652916073969,2
11,020,1838,110201838,385,715,53.84615384615385,2
11,020,1839,110201839,409,751,54.460719041278296,2
11,020,1840,110201840,379,678,55.899705014749266,2
11,020,1841,110201841,401,685,58.54014598540146,2
11,020,1842,110201842,368,696,52.87356321839081,2
11,020,1843,110201843,174,370,47.02702702702703,1
11,020,1844,110201844,227,437,51.94508009153318,2
11,020,1845,110201845,319,569,56.06326889279437,2
11,020,1846,110201846,944,1699,55.56209535020601,4
11,020,1847,110201847,1080,2017,53.544868616757554,5
11,020,1848,110201848,322,612,52.614379084967325,2
11,020,1849,110201849,348,676,51.4792899408284,2
11,020,1850,110201850,285,535,53.271028037383175,2
11,020,1851,110201851,343,641,53.51014040561623,2
11,020,1852,110201852,373,703,53.058321479374115,2
11,020,1853,110201853,341,623,54.73515248796148,2
11,020,1854,110201854,364,714,50.98039215686274,2
11,020,1855,110201855,302,579,52.15889464594128,2
11,020,1856,110201856,484,823,58.80923450789793,2
11,020,1857,110201857,640,1065,60.093896713615024,3
11,020,1858,110201858,493,876,56.278538812785385,2
11,020,3006,110203006,327,691,47.32272069464544,2
11,020,3007,110203007,510,929,54.897739504843926,2
11,020,3008,110203008,216,405,53.333333333333336,2
11,020,3009,110203009,290,564,51.41843971631206,2
11,020,3010,110203010,406,769,52.79583875162549,2
11,020,3011,110203011,285,660,43.18181818181818,2
11,020,3012,110203012,311,598,52.0066889632107,2
11,020,3013,110203013,286,613,46.6557911908646,2
11,020,3014,110203014,320,669,47.832585949177876,2
11,020,3016,110203016,126,315,40.0,2
11,020,3017,110203017,303,597,50.753768844221106,2
11,020,3018,110203018,279,543,51.38121546961326,2
11,020,3019,110203019,317,627,50.558213716108455,2
11,020,3020,110203020,411,739,55.61569688768606,2
11,020,3021,110203021,217,449,48.329621380846326,2
11,020,3022,110203022,221,478,46.23430962343097,2
11,020,3023,110203023,215,462,46.53679653679654,2
11,020,3024,110203024,279,652,42.79141104294479,2
11,020,3025,110203025,211,426,49.53051643192488,2
11,020,3026,110203026,306,682,44.868035190615835,2
11,020,3027,110203027,315,678,46.46017699115044,2
11,020,3028,110203028,230,495,46.464646464646464,2
11,020,3029,110203029,310,625,49.6,2
11,020,3030,110203030,216,548,39.416058394160586,2
11,020,3031,110203031,105,218,48.1651376146789,1
11,020,3032,110203032,253,380,66.57894736842105,1
11,020,3033,110203033,144,282,51.06382978723404,1
11,020,3034,110203034,215,447,48.09843400447427,2
11,020,3035,110203035,100,237,42.19409282700422,1
11,020,3036,110203036,176,374,47.05882352941176,1
11,020,3037,110203037,232,325,71.38461538461539,1
11,020,3038,110203038,240,477,50.314465408805034,2
11,020,3039,110203039,237,538,44.05204460966542,2
11,020,3040,110203040,165,356,46.348314606741575,1
11,020,3041,110203041,175,330,53.03030303030303,1
11,020,3042,110203042,257,456,56.35964912280702,1
11,020,3043,110203043,234,431,54.292343387471,1
11,020,3044,110203044,229,393,58.269720101781175,1
11,020,3045,110203045,265,438,60.50228310502283,1
11,020,3046,110203046,231,431,53.596287703016245,1
11,020,3047,110203047,249,429,58.04195804195804,1
11,020,3048,110203048,194,323,60.06191950464397,1
11,020,3049,110203049,192,356,53.93258426966292,1
11,020,3050,110203050,168,352,47.72727272727273,1
11,020,3051,110203051,111,337,32.93768545994065,1
11,020,3052,110203052,227,417,54.43645083932853,1
11,020,3053,110203053,229,426,53.755868544600936,1
11,020,3054,110203054,150,405,37.03703703703704,1
11,020,3055,110203055,146,332,43.97590361445783,1
11,020,3056,110203056,210,336,62.5,1
11,020,3057,110203057,163,374,43.58288770053476,1
11,020,3058,110203058,143,249,57.42971887550201,1
11,020,3059,110203059,135,355,38.028169014084504,1
11,020,3060,110203060,168,388,43.29896907216495,1
11,020,3061,110203061,157,344,45.63953488372093,1
11,020,3062,110203062,164,373,43.96782841823057,1
11,020,3063,110203063,109,279,39.06810035842294,1
11,020,3064,110203064,135,297,45.45454545454545,1
11,020,3065,110203065,156,368,42.391304347826086,1
11,020,3066,110203066,143,290,49.310344827586206,1
11,020,3067,110203067,165,317,52.05047318611987,1
11,020,3068,110203068,139,311,44.69453376205787,1
11,020,3069,110203069,347,694,50.0,2
11,020,3070,110203070,129,290,44.48275862068966,1
11,020,3071,110203071,170,358,47.486033519553075,2
11,020,3072,110203072,128,213,60.093896713615024,1
11,020,3073,110203073,146,401,36.408977556109726,2
11,020,3074,110203074,167,403,41.43920595533499,2
11,020,3075,110203075,167,247,67.61133603238866,1
11,020,3076,110203076,148,359,41.22562674094708,2
11,020,3077,110203077,185,388,47.680412371134025,2
11,020,3078,110203078,148,301,49.16943521594684,1
11,020,3079,110203079,225,422,53.317535545023695,1
11,020,3080,110203080,152,316,48.10126582278481,1
11,020,3081,110203081,252,490,51.42857142857142,2
11,020,3082,110203082,110,289,38.062283737024224,1
11,020,3083,110203083,143,310,46.12903225806452,1
11,020,3084,110203084,136,297,45.79124579124579,1
11,020,3085,110203085,143,300,47.66666666666667,1
11,020,3086,110203086,173,364,47.527472527472526,2
11,020,3087,110203087,145,295,49.152542372881356,1
11,020,3088,110203088,128,300,42.66666666666667,1
11,020,3089,110203089,171,340,50.294117647058826,2
11,020,3090,110203090,138,299,46.15384615384615,1
11,020,3091,110203091,115,293,39.249146757679185,1
11,020,3092,110203092,174,392,44.38775510204081,2
11,020,3093,110203093,131,328,39.9390243902439,2
11,020,3094,110203094,128,253,50.59288537549407,1
11,020,3095,110203095,116,257,45.13618677042802,1
11,020,3096,110203096,191,359,53.2033426183844,2
11,020,3097,110203097,100,203,49.26108374384236,1
11,020,3098,110203098,137,254,53.937007874015755,1
11,020,3099,110203099,154,277,55.5956678700361,1
11,020,3100,110203100,145,288,50.34722222222222,1
11,020,3101,110203101,111,265,41.88679245283019,1
11,020,3121,110203121,424,797,53.19949811794228,3
11,020,3122,110203122,309,631,48.96988906497623,2
11,020,3123,110203123,392,843,46.500593119810205,3
11,020,3124,110203124,389,826,47.09443099273607,2
11,020,3125,110203125,366,740,49.45945945945946,2
11,020,3126,110203126,342,680,50.294117647058826,2
11,020,3127,110203127,468,862,54.292343387471,3
11,020,3128,110203128,641,1304,49.15644171779141,4
11,020,3129,110203129,490,994,49.29577464788733,3
11,020,3130,110203130,568,1151,49.348392701998264,4
11,020,3131,110203131,380,791,48.040455120101136,2
11,020,3132,110203132,339,648,52.31481481481482,2
11,020,3133,110203133,210,373,56.30026809651475,2
11,020,3134,110203134,254,550,46.18181818181818,2
11,020,3135,110203135,289,634,45.58359621451104,3
11,020,3136,110203136,214,439,48.747152619589976,2
11,020,3137,110203137,199,403,49.37965260545906,2
11,020,3138,110203138,227,535,42.429906542056074,2
11,020,3139,110203139,227,515,44.07766990291262,2
11,020,3140,110203140,265,654,40.51987767584097,2
11,020,3141,110203141,172,425,40.470588235294116,2
11,020,3142,110203142,335,707,47.38330975954738,2
11,020,3143,110203143,385,769,50.06501950585176,2
11,020,3144,110203144,242,483,50.103519668737064,2
11,020,3145,110203145,214,426,50.23474178403756,2
11,020,3146,110203146,226,448,50.44642857142857,2
11,020,3147,110203147,193,465,41.50537634408602,2
11,020,3148,110203148,735,1328,55.346385542168676,3
11,020,3149,110203149,219,488,44.87704918032787,2
11,020,3150,110203150,220,524,41.98473282442748,2
11,020,3151,110203151,288,598,48.16053511705686,2
11,020,3152,110203152,165,339,48.67256637168141,2
11,020,3153,110203153,183,418,43.7799043062201,2
11,020,3154,110203154,251,607,41.35090609555189,3
